source_id,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,enabled
hanyang_001,한양대 간호학과,https://nursing.hanyang.ac.kr/front/noti/Notice,https://nursing.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_002,한양대 경영학부,https://bizug.hanyang.ac.kr/-3,https://bizug.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_003,한양대 파이낸스경영학과,https://bizug.hanyang.ac.kr/-3,https://bizug.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_004,한양대 경제금융학부,https://econ.hanyang.ac.kr/sub/sub05_01.php,https://econ.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_005,한양대 건설환경공학과,https://civil.hanyang.ac.kr/bbs/board.php?bo_table=sub6_1,https://civil.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_006,한양대 건축공학부,https://are.hanyang.ac.kr/announcement,https://are.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_007,한양대 건축학부(5년제),https://hyuarchnotice.creatorlink.net/,https://hyuarchnotice.creatorlink.net,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_008,한양대 기계공학부,https://me.hanyang.ac.kr/kor/notice/scholarship.html,https://me.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_009,한양대 도시공학과,https://hyurban.hanyang.ac.kr/?module=Board&action=SiteBoard&sMode=SELECT_FORM&iBrdNo=9,https://hyurban.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_010,한양대 반도체공학과,https://semi.hanyang.ac.kr/community/notice.php,https://semi.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_011,한양대 산업공학과,https://ie.hanyang.ac.kr/index.php?hCode=BOARD&bo_idx=1,https://ie.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_012,한양대 생명공학과,https://bioeng.hanyang.ac.kr/,https://bioeng.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_013,한양대 신소재공학부,https://mse.hanyang.ac.kr/index.php?hCode=BOARD&bo_idx=1,https://mse.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_014,한양대 에너지공학과,https://energy.hanyang.ac.kr/modules/board/bd_list.html?id=notice&mc_code=1510,https://energy.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_015,한양대 원자력공학과,https://nuclear.hanyang.ac.kr/boards/notice.php,https://nuclear.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_016,한양대 유기나노공학과,https://one.hanyang.ac.kr/bbs/board.php?bo_table=sub5_1&page=1,https://one.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_017,한양대 융합전자공학부,https://electronic.hanyang.ac.kr/kor/information/u_board.php,https://electronic.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_018,한양대 자원환경공학과,https://eree.hanyang.ac.kr/bbs/board.php?tbl=bbs51,https://eree.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_019,한양대 전기·생체공학부(바이오메디컬공학),https://bme.hanyang.ac.kr/04_notice/board02.html,https://bme.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_020,한양대 화학공학과,https://chemeng.hanyang.ac.kr/bbs/board.php?bo_table=sub5_1,https://chemeng.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_021,한양대 전기·생체공학부(전기공학),https://ebe.hanyang.ac.kr/,https://ebe.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_022,한양대 데이터사이언스학과,https://hyds.hanyang.ac.kr/front/notice/unN?BoardArticleSearch%5Bcategory%5D=18,https://hyds.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_023,한양대 정보시스템학과,https://is.hanyang.ac.kr/notices?category=%ED%95%99%EA%B3%BC,https://is.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_024,한양대 미래자동차공학과,https://ae.hanyang.ac.kr/-8,https://ae.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_025,한양대 컴퓨터소프트웨어학부,https://cs.hanyang.ac.kr/board/info_board.php?code=notice&category=0&searchopt=subject&searchkey=%C0%E5%C7%D0&x=0&y=0,https://cs.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_026,한양대 국제학부,https://sis.hanyang.ac.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD-notice,https://sis.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_027,한양대 교육공학과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_028,한양대 교육학과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_029,한양대 국어교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_030,한양대 수학교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_031,한양대 영어교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_032,한양대 응용미술교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
hanyang_033,한양대 관광학부,https://hytourism.hanyang.ac.kr/-6#none,https://hytourism.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true
