source_id,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,enabled,org_unit_id
ewha_038,이화여대 음악대학,https://music.ewha.ac.kr/emusic/1512/subview.do,https://music.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+|artclView\.do),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,124
ewha_039,이화여대 의예과,https://www.ewhamed.ac.kr/ewhamed/intro-new/notice.do,https://www.ewhamed.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,673
ewha_040,이화여대 사이버보안학과,https://security.ewha.ac.kr/security/student/notice.do,https://security.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,681
ewha_041,이화여대 데이터사이언스전공,https://ai.ewha.ac.kr/datascience/board/notice.do,https://ai.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,680
ewha_042,이화여대 컴퓨터공학과,https://cse.ewha.ac.kr/cse/student/notice.do,https://cse.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,683
ewha_043,이화여대 국어국문학과,https://kukewha.ewha.ac.kr/kukewha/grad/notice.do?mode=list&srCategoryId=&srSearchKey=&srSearchVal=,https://kukewha.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,626
ewha_044,이화여대 기독교학과,https://christa.ewha.ac.kr/christa/board/scholarship.do,https://christa.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,627
ewha_045,이화여대 독어독문학과,https://myr.ewha.ac.kr/german/academic/notice.do,https://myr.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,628
ewha_046,이화여대 불어불문학과,https://france.ewha.ac.kr/france/community/events.do,https://france.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,629
ewha_047,이화여대 사학과,https://historian.ewha.ac.kr/historian/notice/notice.do,https://historian.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,630
