source_id,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,enabled,org_unit_id
hongik_029,홍익대 조소과,https://scu.hongik.ac.kr/scu/0401.do?mode=list,https://scu.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1110
hongik_030,홍익대 금속조형디자인과,https://metalart.hongik.ac.kr/metalart/0401.do?mode=list,https://metalart.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1102
hongik_031,홍익대 목조형가구학과,https://waf.hongik.ac.kr/waf/0401.do?mode=list,https://waf.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1106
hongik_033,홍익대 국어교육과,https://koredu.hongik.ac.kr/koredu/0401.do?mode=list,https://koredu.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1091
hongik_034,홍익대 역사교육과,https://hisedu.hongik.ac.kr/hisedu/0401.do?mode=list,https://hisedu.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1093
hongik_035,홍익대 교육학과,https://edu.hongik.ac.kr/edu/0401.do?mode=list,https://edu.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1090
hongik_036,홍익대 영어교육과,https://engedu.hongik.ac.kr/engedu/0401.do?mode=list,https://engedu.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1094
hongik_037,홍익대 수학교육과,https://math.hongik.ac.kr/math/0401.do?mode=list,https://math.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1092
hongik_038,홍익대 서울캠퍼스 자율전공,https://fm.hongik.ac.kr/fm/0401.do,https://fm.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,203
hongik_041,홍익대 뉴스센터 공지사항,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=list,https://www.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,13
hongik_042,홍익대 건축도시대학,https://www.arch.hongik.ac.kr/kor/news/notice.php,https://www.arch.hongik.ac.kr,.board_listS01 li,a[href],.txt_bx p,.info_bx span:last-child,,,idx=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,205
hongik_043,홍익대 사범대학,https://educomplex.hongik.ac.kr/educomplex/0401.do,https://educomplex.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,206
hongik_044,홍익대 경영대학,https://bizadmin.hongik.ac.kr/bizadmin/0401.do?mode=list,https://bizadmin.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,207
hongik_045,홍익대 법과대학,https://law.hongik.ac.kr/law/0401.do?mode=list,https://law.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,209
hongik_046,홍익대 경제학부,https://economics.hongik.ac.kr/economics/0401.do?mode=list,https://economics.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,210
hongik_047,홍익대 회화과,https://painting.hongik.ac.kr/painting/0401.do?mode=list,https://painting.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1112
hongik_048,홍익대 공연예술학부(뮤지컬전공),https://musical.hongik.ac.kr/musical/0501.do?mode=list,https://musical.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1113
hongik_049,홍익대 디자인·예술경영학부,https://iim.hongik.ac.kr/iim/0401.do?mode=list,https://iim.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,213
hongik_050,홍익대 동양화과,https://orip.hongik.ac.kr/orip/0401.do?mode=list,https://orip.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,1104
